#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A80BCB
#Date Time: 2020-07-08 16:36:58.159

Time (s),Channel 1 (V)
-0.29625,2.151308329797768
-0.296125,2.151639089773077
-0.296,2.154615929550854
-0.295875,2.157592769328631
-0.29575,2.1632156889088767
-0.295625,2.155277449501471
-0.2955,2.159246569205174
-0.295375,2.155277449501471
-0.29525,2.0977252137977787
-0.295125,2.057372496810132
-0.295,2.059026296686675
-0.294875,2.0659722561681555
-0.29475,2.059026296686675
-0.294625,2.057703256785441
-0.2945,2.060680096563218
-0.294375,2.062333896439761
-0.29425,2.0626646564150697
-0.294125,2.073910495575561
-0.294,2.057703256785441
-0.293875,2.0570417368348237
-0.29375,2.0600185766126007
-0.293625,2.0659722561681555
-0.2935,2.059026296686675
-0.293375,2.0633261763656865
-0.29325,2.0620031364644524
-0.293125,2.062333896439761
-0.293,2.052411097180504
-0.292875,2.060680096563218
-0.29275,2.064649216266921
-0.292625,2.059357056661984
-0.2925,2.057703256785441
-0.292375,2.0600185766126007
-0.29225,2.056049456908898
-0.292125,2.055057176982972
-0.292,2.0626646564150697
-0.291875,2.0616723764891436
-0.29175,2.0580340167607494
-0.291625,2.053734137081738
-0.2915,2.061010856538527
-0.291375,2.0616723764891436
-0.29125,2.057703256785441
-0.291125,2.0596878166372923
-0.291,2.0656414961928466
-0.290875,2.0653107362175382
-0.29075,2.0620031364644524
-0.290625,2.059026296686675
-0.2905,2.0616723764891436
-0.290375,2.062995416390378
-0.29025,2.054395657032355
-0.290125,2.0586955367113666
-0.29,1.9700518633286679
-0.289875,1.9650904636990392
-0.28975,1.9644289437484221
-0.289625,1.9670750235508907
-0.2895,1.9677365435015077
-0.289375,1.959798304094102
-0.28925,1.9617828639459534
-0.289125,1.9607905840200277
-0.289,1.9634366638224963
-0.288875,1.9650904636990392
-0.28875,1.957482984266942
-0.288625,1.9654212236743478
-0.2885,1.9591367841434848
-0.288375,1.9677365435015077
-0.28825,1.9677365435015077
-0.288125,1.974682502982988
-0.288,1.9687288234274336
-0.287875,1.9700518633286679
-0.28775,1.9584752641928678
-0.287625,1.9640981837731135
-0.2875,1.9750132629582966
-0.287375,1.9700518633286679
-0.28725,1.968398063452125
-0.287125,1.966082743624965
-0.287,1.9657519836496564
-0.286875,1.968398063452125
-0.28675,1.9647597037237308
-0.286625,1.9650904636990392
-0.2865,1.9588060241681764
-0.286375,1.9690595834027422
-0.28625,1.9680673034768164
-0.286125,1.9710441432545935
-0.286,1.9650904636990392
-0.285875,1.9697211033533593
-0.28575,1.9700518633286679
-0.285625,1.9607905840200277
-0.2855,1.9647597037237308
-0.285375,1.9627751438718792
-0.28525,1.9631059038471879
-0.285125,1.9617828639459534
-0.285,1.9607905840200277
-0.284875,1.9210993869829984
-0.28475,1.8599087915509118
-0.284625,1.8592472716002946
-0.2845,1.8642086712299233
-0.284375,1.8688393108842432
-0.28425,1.8536243520200486
-0.284125,1.863547151279306
-0.284,1.871485390686712
-0.283875,1.863547151279306
-0.28375,1.8615625914274545
-0.283625,1.8658624711064662
-0.2835,1.8622241113780718
-0.283375,1.867516270983009
-0.28325,1.8605703115015289
-0.283125,1.8605703115015289
-0.283,1.8612318314521459
-0.282875,1.857262711748443
-0.28275,1.859578031575603
-0.282625,1.858254991674369
-0.2825,1.8605703115015289
-0.282375,1.8622241113780718
-0.28225,1.8609010714768375
-0.282125,1.8658624711064662
-0.282,1.8648701911805403
-0.281875,1.8622241113780718
-0.28175,1.8609010714768375
-0.281625,1.8546166319459745
-0.2815,1.8625548713533804
-0.281375,1.8661932310817746
-0.28125,1.8638779112546147
-0.281125,1.8688393108842432
-0.281,1.8605703115015289
-0.280875,1.8618933514027631
-0.28075,1.8575934717237517
-0.280625,1.8648701911805403
-0.2805,1.8638779112546147
-0.280375,1.8602395515262202
-0.28025,1.8648701911805403
-0.280125,1.8671855110077002
-0.28,1.8602395515262202
-0.279875,1.8615625914274545
-0.27975,1.8638779112546147
-0.279625,1.7894569168101848
-0.2795,1.7725881580694474
-0.279375,1.76035003898303
-0.27925,1.761011558933647
-0.279125,1.7706035982175958
-0.279,1.7659729585632757
-0.278875,1.7679575184151273
-0.27875,1.7636576387361158
-0.278625,1.76266535881019
-0.2785,1.7596885190324127
-0.278375,1.7596885190324127
-0.27825,1.7656421985879671
-0.278125,1.7679575184151273
-0.278,1.7768880377484588
-0.277875,1.7669652384892016
-0.27775,1.7669652384892016
-0.277625,1.7636576387361158
-0.2775,1.7669652384892016
-0.277375,1.7623345988348813
-0.27725,1.7706035982175958
-0.277125,1.7679575184151273
-0.277,1.7702728382422872
-0.276875,1.7702728382422872
-0.27675,1.7696113182916702
-0.276625,1.7643191586867328
-0.2765,1.7682882783904357
-0.276375,1.7656421985879671
-0.27625,1.7643191586867328
-0.276125,1.7653114386126587
-0.276,1.7696113182916702
-0.275875,1.7762265177978416
-0.27575,1.7679575184151273
-0.275625,1.7699420782669786
-0.2755,1.7679575184151273
-0.275375,1.771265118168213
-0.27525,1.7699420782669786
-0.275125,1.7643191586867328
-0.275,1.7702728382422872
-0.274875,1.77192663811883
-0.27475,1.7659729585632757
-0.274625,1.7656421985879671
-0.2745,1.743150520266984
-0.274375,1.6660834460200855
-0.27425,1.6611220463904568
-0.274125,1.6538453269336681
-0.274,1.6607912864151482
-0.273875,1.6581452066126796
-0.27375,1.6637681261929254
-0.273625,1.6631066062423083
-0.2735,1.6654219260694683
-0.273375,1.6627758462669997
-0.27325,1.6617835663410738
-0.273125,1.6588067265632969
-0.273,1.6650911660941596
-0.272875,1.6707140856744056
-0.27275,1.6713756056250226
-0.272625,1.6607912864151482
-0.2725,1.6601297664645311
-0.272375,1.6611220463904568
-0.27225,1.6634373662176167
-0.272125,1.6541760869089766
-0.272,1.6664142059953941
-0.271875,1.6697218057484797
-0.27175,1.6677372458966284
-0.271625,1.6680680058719368
-0.2715,1.6591374865386053
-0.271375,1.662445086291691
-0.27125,1.6617835663410738
-0.271125,1.669391045773171
-0.271,1.6683987658472454
-0.270875,1.6604605264398395
-0.27075,1.664098886168234
-0.270625,1.6627758462669997
-0.2705,1.6650911660941596
-0.270375,1.6614528063657654
-0.27025,1.6650911660941596
-0.270125,1.6647604061188512
-0.27,1.6670757259460112
-0.269875,1.6614528063657654
-0.26975,1.6690602857978627
-0.269625,1.656160646760828
-0.2695,1.6647604061188512
-0.269375,1.6631066062423083
-0.26925,1.5989391710324443
-0.269125,1.5509789746127005
-0.269,1.5476713748596147
-0.268875,1.5549480943164036
-0.26875,1.5566018941929465
-0.268625,1.5503174546620835
-0.2685,1.5470098549089977
-0.268375,1.5470098549089977
-0.26825,1.548332894810232
-0.268125,1.5556096142670206
-0.268,1.555278854291712
-0.267875,1.5526327744892434
-0.26775,1.5523020145139348
-0.267625,1.550648214637392
-0.2675,1.5476713748596147
-0.267375,1.5493251747361576
-0.26725,1.5532942944398607
-0.267125,1.5493251747361576
-0.267,1.5480021348349233
-0.266875,1.550648214637392
-0.26675,1.555278854291712
-0.266625,1.5523020145139348
-0.2665,1.5480021348349233
-0.266375,1.5523020145139348
-0.26625,1.5549480943164036
-0.266125,1.548332894810232
-0.266,1.5427099752299862
-0.265875,1.5480021348349233
-0.26575,1.5526327744892434
-0.265625,1.5480021348349233
-0.2655,1.5476713748596147
-0.265375,1.5503174546620835
-0.26525,1.5602402539213407
-0.265125,1.5480021348349233
-0.265,1.5499866946867749
-0.264875,1.550648214637392
-0.26475,1.5493251747361576
-0.264625,1.550648214637392
-0.2645,1.5509789746127005
-0.264375,1.5526327744892434
-0.26425,1.5446945350818375
-0.264125,1.5516404945633178
-0.264,1.4573739016003733
-0.263875,1.4527432619460532
-0.26375,1.456050861699139
-0.263625,1.43488222327939
-0.2635,1.4510894620695103
-0.263375,1.4491049022176588
-0.26325,1.448112622291733
-0.263125,1.44182818276087
-0.263,1.4484433822670417
-0.262875,1.4500971821435846
-0.26275,1.4464588224151902
-0.262625,1.448112622291733
-0.2625,1.4454665424892645
-0.262375,1.4484433822670417
-0.26225,1.4454665424892645
-0.262125,1.4421589427361787
-0.262,1.4428204626867958
-0.261875,1.449766422168276
-0.26175,1.445797302464573
-0.261625,1.4424897027114874
-0.2615,1.4477818623164245
-0.261375,1.4553893417485217
-0.26125,1.448112622291733
-0.261125,1.445797302464573
-0.261,1.4438127426127216
-0.260875,1.451420222044819
-0.26075,1.4553893417485217
-0.260625,1.443481982637413
-0.2605,1.443481982637413
-0.260375,1.450427942118893
-0.26025,1.4510894620695103
-0.260125,1.4524125019707446
-0.26,1.4487741422423501
-0.259875,1.4530740219213618
-0.25975,1.451420222044819
-0.259625,1.4467895823904988
-0.2595,1.443481982637413
-0.259375,1.4454665424892645
-0.25925,1.4471203423658074
-0.259125,1.4500971821435846
-0.259,1.4477818623164245
-0.258875,1.4094137051806295
-0.25875,1.3521922294522457
-0.258625,1.347230829822617
-0.2585,1.3478923497732342
-0.258375,1.3515307095016285
-0.25825,1.346569309872
-0.258125,1.3508691895510114
-0.258,1.3475615897979256
-0.257875,1.3492153896744685
-0.25775,1.346569309872
-0.257625,1.3498769096250856
-0.2575,1.3502076696003942
-0.257375,1.3508691895510114
-0.25725,1.3502076696003942
-0.257125,1.3459077899213827
-0.257,1.3581459090078
-0.256875,1.3541767893040972
-0.25675,1.355169069230023
-0.256625,1.3495461496497771
-0.2565,1.3422694301929883
-0.256375,1.3482231097485426
-0.25625,1.3485538697238513
-0.256125,1.3515307095016285
-0.256,1.34888462969916
-0.255875,1.35583058918064
-0.25575,1.344915509995457
-0.255625,1.346569309872
-0.2555,1.3442539900448398
-0.255375,1.35583058918064
-0.25525,1.3561613491559485
-0.255125,1.345577029946074
-0.255,1.3505384295757028
-0.254875,1.3498769096250856
-0.25475,1.340946390291754
-0.254625,1.2427106776251067
-0.2545,1.2403953577979465
-0.254375,1.248664357180661
-0.25425,1.2559410766374497
-0.254125,1.2427106776251067
-0.254,1.2456875174028839
-0.253875,1.2413876377238724
-0.25375,1.2437029575510323
-0.253625,1.244033717526341
-0.2535,1.244033717526341
-0.253375,1.2506489170325126
-0.25325,1.250979677007821
-0.253125,1.2523027169090555
-0.253,1.2483335972053524
-0.252875,1.250318157057204
-0.25275,1.2483335972053524
-0.252625,1.250318157057204
-0.2525,1.2546180367362154
-0.252375,1.2470105573041181
-0.25225,1.2427106776251067
-0.252125,1.246349037353501
-0.252,1.2526334768843639
-0.251875,1.2476720772547352
-0.25175,1.2506489170325126
-0.251625,1.2476720772547352
-0.2515,1.2489951171559697
-0.251375,1.250318157057204
-0.25125,1.2413876377238724
-0.251125,1.250979677007821
-0.251,1.246349037353501
-0.250875,1.242379917649798
-0.25075,1.242379917649798
-0.250625,1.237749277995478
-0.2505,1.1623360036251225
-0.250375,1.1527439643411737
-0.25025,1.1570438440201851
-0.250125,1.1504286445140135
-0.25,1.1577053639708024
-0.249875,1.1491056046127792
-0.24975,1.1484440846621622
-0.249625,1.1563823240695679
-0.2495,1.152413204365865
-0.249375,1.1577053639708024
-0.24925,1.1613437236991966
-0.249125,1.1547285241930252
-0.249,1.1543977642177166
-0.248875,1.147121044760928
-0.24875,1.1494363645880878
-0.248625,1.1553900441436422
-0.2485,1.1567130840448765
-0.248375,1.1563823240695679
-0.24825,1.150097884538705
-0.248125,1.1520824443905564
-0.248,1.1497671245633965
-0.247875,1.1481133246868536
-0.24775,1.1560515640942595
-0.247625,1.1583668839214194
-0.2475,1.1580361239461108
-0.247375,1.160351443773271
-0.24725,1.1527439643411737
-0.247125,1.1514209244399394
-0.247,1.1553900441436422
-0.246875,1.150097884538705
-0.24675,1.1504286445140135
-0.246625,1.1514209244399394
-0.2465,1.1527439643411737
-0.246375,1.0955224886127897
-0.24625,1.0521929318473662
-0.246125,1.0518621718720575
-0.246,1.0535159717486005
-0.245875,1.0568235715016863
-0.24575,1.060131171254772
-0.245625,1.0650925708844006
-0.2455,1.055500531600452
-0.245375,1.057154331476995
-0.24525,1.0548390116498347
-0.245125,1.0545082516745263
-0.245,1.0581466114029205
-0.244875,1.0535159717486005
-0.24475,1.0564928115263776
-0.244625,1.0581466114029205
-0.2445,1.0564928115263776
-0.244375,1.0634387710078577
-0.24425,1.0588081313535378
-0.244125,1.0574850914523033
-0.244,1.0598004112794635
-0.243875,1.0528544517979834
-0.24375,1.0551697716251434
-0.243625,1.0541774916992177
-0.2435,1.0561620515510692
-0.243375,1.0588081313535378
-0.24325,1.0528544517979834
-0.243125,1.0541774916992177
-0.243,1.053846731723909
-0.242875,1.057815851427612
-0.24275,1.060792691205389
-0.242625,1.0598004112794635
-0.2425,1.0528544517979834
-0.242375,1.0528544517979834
-0.24225,1.0326780933041602
-0.242125,0.9790949773041706
-0.242,0.971818257847382
-0.241875,0.9738028176992334
-0.24175,0.9721490178226905
-0.241625,0.9714874978720733
-0.2415,0.9711567378967647
-0.241375,0.9704952179461476
-0.24125,0.971818257847382
-0.241125,0.9708259779214562
-0.241,0.9738028176992334
-0.240875,0.9714874978720733
-0.24075,0.9751258576004677
-0.240625,0.9731412977486162
-0.2405,0.9698336979955304
-0.240375,0.9728105377733076
-0.24025,0.9691721780449133
-0.240125,0.9744643376498505
-0.24,0.9731412977486162
-0.239875,0.9695029380202219
-0.23975,0.9738028176992334
-0.239625,0.9751258576004677
-0.2395,0.9761181375263934
-0.239375,0.9754566175757763
-0.23925,0.9652030583412103
-0.239125,0.9698336979955304
-0.239,0.9757873775510848
-0.238875,0.9704952179461476
-0.23875,0.9767796574770106
-0.238625,0.9738028176992334
-0.2385,0.9754566175757763
-0.238375,0.9691721780449133
-0.23825,0.9771104174523192
-0.238125,0.9734720577239248
-0.238,0.8848283843412261
-0.237875,0.8821823045387575
-0.23775,0.8821823045387575
-0.237625,0.8871437041683862
-0.2375,0.8811900246128318
-0.237375,0.8901205439461634
-0.23725,0.8891282640202376
-0.237125,0.8894590239955462
-0.237,0.8854899042918433
-0.236875,0.8785439448103631
-0.23675,0.8838361044153004
-0.236625,0.8904513039214719
-0.2365,0.8858206642671519
-0.236375,0.8901205439461634
-0.23625,0.8844976243659175
-0.236125,0.8775516648844374
-0.236,0.8848283843412261
-0.235875,0.8838361044153004
-0.23575,0.8868129441930775
-0.235625,0.8884667440696205
-0.2355,0.8772209049091289
-0.235375,0.8752363450572773
-0.23525,0.8805285046622147
-0.235125,0.8821823045387575
-0.235,0.8821823045387575
-0.234875,0.8844976243659175
-0.23475,0.8854899042918433
-0.234625,0.8828438244893746
-0.2345,0.8854899042918433
-0.234375,0.8887975040449291
-0.23425,0.8854899042918433
-0.234125,0.8821823045387575
-0.234,0.8884667440696205
-0.233875,0.8332298281930881
-0.23375,0.8041229503659333
-0.233625,0.8074305501190191
-0.2335,0.8080920700696362
-0.233375,0.813714989649882
-0.23325,0.8064382701930933
-0.233125,0.8047844703165504
-0.233,0.8061075102177847
-0.232875,0.8037921903906247
-0.23275,0.8100766299214877
-0.232625,0.8127227097239563
-0.2325,0.8163610694523507
-0.232375,0.8074305501190191
-0.23225,0.8011461105881561
-0.232125,0.8011461105881561
-0.232,0.8047844703165504
-0.231875,0.802799910464699
-0.23175,0.8024691504893904
-0.231625,0.8107381498721048
-0.2315,0.8104073898967963
-0.231375,0.8163610694523507
-0.23125,0.8064382701930933
-0.231125,0.8044537103412418
-0.231,0.8041229503659333
-0.230875,0.8041229503659333
-0.23075,0.802799910464699
-0.230625,0.8080920700696362
-0.2305,0.8090843499955619
-0.230375,0.8024691504893904
-0.23025,0.8070997901437105
-0.230125,0.8100766299214877
-0.23,0.813714989649882
-0.229875,0.8070997901437105
-0.22975,0.7832850719214929
-0.229625,0.7422708349832293
-0.2295,0.7402862751313779
-0.229375,0.7349941155264407
-0.22925,0.7392939952054521
-0.229125,0.7330095556745891
-0.229,0.7379709553042179
-0.228875,0.7359863954523663
-0.22875,0.734663355551132
-0.228625,0.7399555151560693
-0.2285,0.7349941155264407
-0.228375,0.730032715896812
-0.22825,0.7353248755017492
-0.228125,0.7389632352301436
-0.228,0.7455784347363151
-0.227875,0.7422708349832293
-0.22775,0.7373094353536007
-0.227625,0.7366479154029836
-0.2275,0.7356556354770578
-0.227375,0.7366479154029836
-0.22725,0.7432631149091551
-0.227125,0.7392939952054521
-0.227,0.7353248755017492
-0.226875,0.7313557557980463
-0.22675,0.7419400750079208
-0.226625,0.7396247551807608
-0.2265,0.7379709553042179
-0.226375,0.7353248755017492
-0.22625,0.7399555151560693
-0.226125,0.7359863954523663
-0.226,0.7349941155264407
-0.225875,0.7359863954523663
-0.22575,0.7389632352301436
-0.225625,0.7343325955758235
-0.2255,0.6747958000202796
-0.225375,0.6777726397980568
-0.22525,0.6777726397980568
-0.225125,0.680749479575834
-0.225,0.6691728804400338
-0.224875,0.6675190805634909
-0.22475,0.6688421204647252
-0.224625,0.6724804801931196
-0.2245,0.6797571996499082
-0.224375,0.6787649197239826
-0.22425,0.6731420001437367
-0.224125,0.6718189602425024
-0.224,0.6695036404153424
-0.223875,0.6718189602425024
-0.22375,0.6741342800696625
-0.223625,0.6843878393042283
-0.2235,0.6827340394276854
-0.223375,0.6741342800696625
-0.22325,0.6751265599955881
-0.223125,0.6734727601190453
-0.223,0.6734727601190453
-0.222875,0.6774418798227482
-0.22275,0.6820725194770683
-0.222625,0.6747958000202796
-0.2225,0.6764495998968225
-0.222375,0.6804187196005254
-0.22225,0.6863723991560798
-0.222125,0.6774418798227482
-0.222,0.6734727601190453
-0.221875,0.6800879596252168
-0.22175,0.676780359872131
-0.221625,0.6721497202178109
-0.2215,0.6777726397980568
-0.221375,0.6284894034770788
-0.22125,0.6241895237980672
-0.221125,0.6231972438721416
-0.221,0.61889736419313
-0.220875,0.6182358442425129
-0.22075,0.6182358442425129
-0.220625,0.6215434439955987
-0.2205,0.6132744446128843
-0.220375,0.6149282444894271
-0.22025,0.6182358442425129
-0.220125,0.6145974845141186
-0.22,0.6132744446128843
-0.219875,0.6231972438721416
-0.21975,0.6212126840202901
-0.219625,0.6198896441190558
-0.2195,0.6132744446128843
-0.219375,0.6069900050820213
-0.21925,0.6155897644400443
-0.219125,0.6222049639462158
-0.219,0.6152590044647357
-0.218875,0.6238587638227587
-0.21875,0.6261740836499188
-0.218625,0.6271663635758444
-0.2185,0.6208819240449815
-0.218375,0.6241895237980672
-0.21825,0.6212126840202901
-0.218125,0.6152590044647357
-0.218,0.6142667245388099
-0.217875,0.6122821646869585
-0.21775,0.6185666042178215
-0.217625,0.6208819240449815
-0.2175,0.6172435643165871
-0.217375,0.6195588841437472
-0.21725,0.5967364458474553
-0.217125,0.5689526079215349
-0.217,0.5715986877240035
-0.216875,0.5765600873536322
-0.21675,0.5835060468351123
-0.216625,0.5715986877240035
-0.2165,0.5719294476993121
-0.216375,0.5739140075511635
-0.21625,0.5729217276252379
-0.216125,0.5778831272548665
-0.216,0.5765600873536322
-0.215875,0.5762293273783236
-0.21575,0.5729217276252379
-0.215625,0.5785446472054836
-0.2155,0.5739140075511635
-0.215375,0.5709371677733863
-0.21525,0.5749062874770893
-0.215125,0.5755678074277064
-0.215,0.5742447675264721
-0.214875,0.5772216073042493
-0.21475,0.5755678074277064
-0.214625,0.5715986877240035
-0.2145,0.573583247575855
-0.214375,0.569614127872152
-0.21425,0.5739140075511635
-0.214125,0.5577067687610433
-0.214,0.5411687699956144
-0.213875,0.5444763697487002
-0.21375,0.5401764900696887
-0.213625,0.5385226901931458
-0.2135,0.5428225698721573
-0.213375,0.547783969501786
-0.21325,0.5461301696252431
-0.213125,0.5405072500449972
-0.213,0.5378611702425287
-0.212875,0.5285998909338885
-0.21275,0.531245970736357
-0.212625,0.5325690106375914
-0.2125,0.5418302899462316
-0.212375,0.5371996502919115
-0.21225,0.5454686496746259
-0.212125,0.5481147294770945
-0.212,0.5405072500449972
-0.211875,0.5421610499215401
-0.21175,0.5401764900696887
-0.211625,0.5431533298474659
-0.2115,0.5388534501684543
-0.211375,0.5378611702425287
-0.21125,0.5385226901931458
-0.211125,0.5378611702425287
-0.211,0.5213231714770997
-0.210875,0.5107388522672253
-0.21075,0.5170232917980883
-0.210625,0.5147079719709282
-0.2105,0.5104080922919167
-0.210375,0.5057774526375967
-0.21025,0.518015571724014
-0.210125,0.5133849320696939
-0.21,0.515700251896854
-0.209875,0.5130541720943853
-0.20975,0.5100773323166081
-0.209625,0.5104080922919167
-0.2095,0.5071004925388309
-0.209375,0.5150387319462368
-0.20925,0.5107388522672253
-0.209125,0.5259538111314198
-0.209,0.5147079719709282
-0.208875,0.5183463316993225
-0.20875,0.5133849320696939
-0.208625,0.5140464520203111
-0.2085,0.5120618921684597
-0.208375,0.5097465723412996
-0.20825,0.5114003722178424
-0.208125,0.515700251896854
-0.208,0.5114003722178424
-0.207875,0.49949301310673366
-0.20775,0.5011468129832766
-0.207625,0.5011468129832766
-0.2075,0.49618541335364785
-0.207375,0.4958546533783392
-0.20725,0.49717769327957373
-0.207125,0.5004852930326594
-0.207,0.5044544127363624
-0.206875,0.4955238934030308
-0.20675,0.4948623734524136
-0.206625,0.4981699732054994
-0.2065,0.4951931334277222
-0.206375,0.49717769327957373
-0.20625,0.4948623734524136
-0.206125,0.49750845325488213
-0.206,0.4965161733289565
-0.205875,0.49949301310673366
-0.20575,0.4968469333042651
-0.205625,0.4981699732054994
-0.2055,0.4793166546129104
-0.205375,0.4918855336746364
-0.20525,0.49420085350179654
-0.205125,0.4981699732054994
-0.205,0.49916225313142504
-0.204875,0.4951931334277222
-0.20475,0.48295501434130483
-0.204625,0.4902317337980935
-0.2045,0.485931854119082
-0.204375,0.49122401372401936
-0.20425,0.4875856539956249
-0.204125,0.4998237730820423
-0.204,0.4856010941437734
-0.203875,0.4836165342919221
-0.20375,0.479647414588219
-0.203625,0.4872548940203163
-0.2035,0.4872548940203163
-0.203375,0.48626261409439064
-0.20325,0.48791641397093355
-0.203125,0.48493957419315636
-0.203,0.4839472942672305
-0.202875,0.48791641397093355
-0.20275,0.48130121446476193
-0.202625,0.4905624937734021
-0.2025,0.49089325374871073
-0.202375,0.49453161347710495
-0.20225,0.48990097382278486
-0.202125,0.4869241340450077
-0.202,0.4819627344153792
-0.201875,0.485931854119082
-0.20175,0.4869241340450077
-0.201625,0.4889086938968592
-0.2015,0.4869241340450077
-0.201375,0.48626261409439064
-0.20125,0.4875856539956249
-0.201125,0.48493957419315636
-0.201,0.48626261409439064
-0.200875,0.4875856539956249
-0.20075,0.4822934943906876
-0.200625,0.4902317337980935
-0.2005,0.492216293649945
-0.200375,0.4905624937734021
-0.20025,0.485931854119082
-0.200125,0.4839472942672305
-0.2,0.4889086938968592
-0.199875,0.4948623734524136
-0.19975,0.4826242543659962
-0.199625,0.4826242543659962
-0.1995,0.4905624937734021
-0.199375,0.4902317337980935
-0.19925,0.4902317337980935
-0.199125,0.48295501434130483
-0.199,0.4902317337980935
-0.198875,0.49089325374871073
-0.19875,0.48957021384747645
-0.198625,0.48923945387216783
-0.1985,0.4981699732054994
-0.198375,0.498500733180808
-0.19825,0.4981699732054994
-0.198125,0.49783921323019076
-0.198,0.4955238934030308
-0.197875,0.49320857357587067
-0.19775,0.5021390929092023
-0.197625,0.49420085350179654
-0.1975,0.5034621328104366
-0.197375,0.5071004925388309
-0.19725,0.5008160530079679
-0.197125,0.49717769327957373
-0.197,0.4902317337980935
-0.196875,0.49916225313142504
-0.19675,0.4951931334277222
-0.196625,0.49287781360056204
-0.1965,0.4935393335511793
-0.196375,0.4965161733289565
-0.19625,0.49750845325488213
-0.196125,0.5034621328104366
-0.196,0.49883149315611663
-0.195875,0.4951931334277222
-0.19575,0.49122401372401936
-0.195625,0.492216293649945
-0.1955,0.49287781360056204
-0.195375,0.5176848117487054
-0.19525,0.5269460910573456
-0.195125,0.5233077313289513
-0.195,0.5276076110079627
-0.194875,0.5163617718474711
-0.19475,0.5203308915511741
-0.194625,0.5236384913042598
-0.1945,0.5216539314524083
-0.194375,0.5193386116252483
-0.19425,0.5213231714770997
-0.194125,0.524300011254877
-0.194,0.5104080922919167
-0.193875,0.5176848117487054
-0.19375,0.5176848117487054
-0.193625,0.5190078516499398
-0.1935,0.5173540517733969
-0.193375,0.5203308915511741
-0.19325,0.5252922911808027
-0.193125,0.5285998909338885
-0.193,0.5269460910573456
-0.192875,0.524300011254877
-0.19275,0.5176848117487054
-0.192625,0.5249615312054942
-0.1925,0.5279383709832713
-0.192375,0.5239692512795684
-0.19225,0.5471224495511688
-0.192125,0.5530761291067232
-0.192,0.5507608092795632
-0.191875,0.543814849798083
-0.19175,0.5448071297240088
-0.191625,0.5471224495511688
-0.1915,0.5504300493042545
-0.191375,0.5431533298474659
-0.19125,0.5365381303412943
-0.191125,0.5467916895758602
-0.191,0.5471224495511688
-0.190875,0.5510915692548717
-0.19075,0.5491070094030203
-0.190625,0.5441456097733915
-0.1905,0.5431533298474659
-0.190375,0.5494377693783289
-0.19025,0.5464609296005516
-0.190125,0.5494377693783289
-0.19,0.5537376490573404
-0.189875,0.5487762494277116
-0.18975,0.5494377693783289
-0.189625,0.5557222089091918
-0.1895,0.5494377693783289
-0.189375,0.5454686496746259
-0.18925,0.5441456097733915
-0.189125,0.5481147294770945
-0.189,0.5457994096499345
-0.188875,0.547783969501786
-0.18875,0.5484454894524031
-0.188625,0.5418302899462316
-0.1885,0.547783969501786
-0.188375,0.5418302899462316
-0.18825,0.5507608092795632
-0.188125,0.5732524876005464
-0.188,0.5934288460943696
-0.187875,0.5983902457239982
-0.18775,0.5973979657980726
-0.187625,0.5921058061931352
-0.1875,0.5924365661684439
-0.187375,0.5864828866128895
-0.18725,0.5881366864894324
-0.187125,0.5927673261437525
-0.187,0.5937596060696781
-0.186875,0.5927673261437525
-0.18675,0.5874751665388153
-0.186625,0.5887982064400495
-0.1865,0.5891289664153581
-0.186375,0.5921058061931352
-0.18625,0.590782766291901
-0.186125,0.5937596060696781
-0.186,0.5874751665388153
-0.185875,0.5838368068104208
-0.18575,0.5924365661684439
-0.185625,0.595413405946221
-0.1855,0.584498326761038
-0.185375,0.5904520063165924
-0.18525,0.5881366864894324
-0.185125,0.5887982064400495
-0.185,0.5950826459709125
-0.184875,0.5937596060696781
-0.18475,0.5835060468351123
-0.184625,0.586813646588198
-0.1845,0.597067205822764
-0.184375,0.5944211260202953
-0.18425,0.5927673261437525
-0.184125,0.5973979657980726
-0.184,0.6076515250326384
-0.183875,0.6384122027363361
-0.18375,0.6364276428844846
-0.183625,0.6304739633289302
-0.1835,0.633781563082016
-0.183375,0.6364276428844846
-0.18325,0.633781563082016
-0.183125,0.6324585231807817
-0.183,0.6261740836499188
-0.182875,0.6248510437486844
-0.18275,0.6311354832795474
-0.182625,0.631466243254856
-0.1825,0.6294816834030045
-0.182375,0.6324585231807817
-0.18225,0.6304739633289302
-0.182125,0.6268356036005359
-0.182,0.6370891628351018
-0.181875,0.6370891628351018
-0.18175,0.633781563082016
-0.181625,0.6367584028597932
-0.1815,0.6324585231807817
-0.181375,0.6341123230573246
-0.18125,0.6321277632054731
-0.181125,0.6324585231807817
-0.181,0.633781563082016
-0.180875,0.6324585231807817
-0.18075,0.6334508031067074
-0.180625,0.631466243254856
-0.1805,0.6344430830326332
-0.180375,0.6357661229338675
-0.18025,0.6364276428844846
-0.180125,0.6364276428844846
-0.18,0.6327892831560903
-0.179875,0.6400660026128789
-0.17975,0.6929875986622513
-0.179625,0.6933183586375599
-0.1795,0.6886877189832399
-0.179375,0.7005950780943486
-0.17925,0.6992720381931143
-0.179125,0.6992720381931143
-0.179,0.7029103979215087
-0.178875,0.6943106385634856
-0.17875,0.6896799989091655
-0.178625,0.6913337987857084
-0.1785,0.6962951984153372
-0.178375,0.6916645587610171
-0.17825,0.6847185992795369
